ID,PO_BOX,ADDRESS_FULL,CITY,PROVINCE,POSTAL_CODE,COUNTRY,GEO_LATITUDE,GEO_LONGITUDE,HA_ID,HA_NAME,NUM_PHYSICIANS
UNM_0153,,"118, 10151 3",RICHMOND,BC,V7A 4R6,CANADA,49.2165206,-122.8939474,3 VCHA,Vancouver Coastal,2
UNM_0154,,"142, 3000 LOUGHEED HWY",COQUITLAM,BC,V3B 1C5,CANADA,49.2736099,-122.793436,2 FHA,Fraser,3
UNM_0155,,"MEDICALWEST, 3001 GORDON AVE SUITE 212",COQUITLAM,BC,V3C 2K7,CANADA,49.2716022,-122.792874,2 FHA,Fraser,7
UNM_0156,,"101, 3002 32 AVE",VERNON,BC,V1T 2L7,CANADA,50.2651377,-119.2713816,1 IHA,Interior,3
UNM_0157,,"202, 3005 30 ST",VERNON,BC,V1T 9J5,CANADA,50.264402,-119.2706674,1 IHA,Interior,5
UNM_0158,,"303, 301 COLUMBIA E",NEW WESTMINSTER,BC,V3L 3W5,CANADA,49.2260098,-122.8933071,2 FHA,Fraser,2
UNM_0159,,"207, 301 COLUMBIA ST E",NEW WESTMINSTER,BC,V3L 3W5,CANADA,49.2260098,-122.8933071,2 FHA,Fraser,3
UNM_0160,,"SOPA SQUARE, 206, 3030 PANDOSY ST",KELOWNA,BC,V1Y 1W2,CANADA,49.8630374,-119.4918242,1 IHA,Interior,2
UNM_0161,,"480, 3033 IMMEL ST",ABBOTSFORD,BC,V2S 6S2,CANADA,49.0571105,-122.2732175,2 FHA,Fraser,3
UNM_0162,,"102, 3040 TUTT ST",KELOWNA,BC,V1Y 2H5,CANADA,49.8626485,-119.490148,1 IHA,Interior,2
UNM_0163,PO BOX 75555,"EDGEMONT PO, 3050 EDGEMONT BLVD",NORTH VANCOUVER,BC,V7R 2N4,CANADA,49.3371401,-123.1009168,3 VCHA,Vancouver Coastal,2
UNM_0164,,"235, 3066 SHELBOURNE ST",VICTORIA,BC,V8R 6T9,CANADA,48.4450083,-123.3337894,4 VIHA,Vancouver Island,2
UNM_0165,,"325, 3066 SHELBOURNE ST",VICTORIA,BC,V8R 6T9,CANADA,48.4450083,-123.3337894,4 VIHA,Vancouver Island,3
UNM_0166,,"133, 3066 SHELBOURNE ST",VICTORIA,BC,V8R 6T9,CANADA,48.4450083,-123.3337894,4 VIHA,Vancouver Island,4
UNM_0167,,"300, 307 BROADWAY W",VANCOUVER,BC,V5Y 1P8,CANADA,49.2633249,-123.1112175,3 VCHA,Vancouver Coastal,2
UNM_0168,,3167 MOUNTAIN HWY,NORTH VANCOUVER,BC,V7K 2H4,CANADA,49.3378063,-123.0391056,3 VCHA,Vancouver Coastal,2
UNM_0169,,3185 KINGSWAY,VANCOUVER,BC,V5R 5K2,CANADA,49.2353846,-123.0378818,3 VCHA,Vancouver Coastal,3
UNM_0170,,"THE MEDICINE CABINET, 3188 BARONS RD SUITE 2",NANAIMO,BC,V9T 4B5,CANADA,49.2078315,-124.0016602,4 VIHA,Vancouver Island,2
UNM_0171,,"115, 3195 GRANVILLE ST",VANCOUVER,BC,V6H 3K2,CANADA,49.2572074,-123.1392212,3 VCHA,Vancouver Coastal,7
UNM_0172,PO BOX 32,"302, 320 ALEXANDER ST NE",SALMON ARM,BC,V1E 4N2,CANADA,50.7019232,-119.2824431,1 IHA,Interior,3
UNM_0173,,"200, 321 NICOLA ST",KAMLOOPS,BC,V2C 6G6,CANADA,50.6720422,-120.3339644,1 IHA,Interior,2
UNM_0174,,"301, 321 NICOLA ST",KAMLOOPS,BC,V2C 6G6,CANADA,50.6720422,-120.3339644,1 IHA,Interior,2
UNM_0175,,"PREVENTUM: PERSONALIZED HEALTH CARE, 3210 DUNBAR ST",VANCOUVER,BC,V6S 2B7,CANADA,49.2577437,-123.1850331,3 VCHA,Vancouver Coastal,2
UNM_0176,,"110, 32156 HILLCREST AVE",ABBOTSFORD,BC,V2T 1S4,CANADA,49.0476582,-122.3330365,2 FHA,Fraser,2
UNM_0177,,32243 HURD ST,MISSION,BC,V2V 3J9,CANADA,49.1342436,-122.3315152,2 FHA,Fraser,12
UNM_0178,,"101, 323 LOWER GANGES RD",SALT SPRING ISLAND,BC,V8K 2V4,CANADA,48.8598826,-123.5080333,4 VIHA,Vancouver Island,2
UNM_0179,,3238 KING GEORGE BLVD,SURREY,BC,V4P 1A2,CANADA,49.0609444,-122.8119022,2 FHA,Fraser,2
UNM_0180,,"3, 3238 KING GEORGE BLVD",SURREY,BC,V4P 1A5,CANADA,49.0609444,-122.8119022,2 FHA,Fraser,3
UNM_0181,,"THE MARK MEDICAL, 104, 32625 SOUTH FRASER WAY",ABBOTSFORD,BC,V2T 1X8,CANADA,49.0518521,-122.3204469,2 FHA,Fraser,7
UNM_0182,,"23C, 3300 SMITH DR",ARMSTRONG,BC,V0E 1B1,CANADA,50.447125,-119.1835349,1 IHA,Interior,5
UNM_0183,,3317 WESBROOK MALL,VANCOUVER,BC,V6S 0B1,CANADA,49.254767,-123.2355159,3 VCHA,Vancouver Coastal,2
UNM_0184,,"103, 3325 KINGSWAY",VANCOUVER,BC,V5R 5K6,CANADA,49.2339956,-123.0348675,3 VCHA,Vancouver Coastal,2
UNM_0185,,"1005, 333 BROOKSBANK AVE",NORTH VANCOUVER,BC,V7J 3S8,CANADA,49.3090528,-123.0419468,3 VCHA,Vancouver Coastal,2
UNM_0186,,3407 32 AVE,VERNON,BC,V1T 2M9,CANADA,50.2654693,-119.2779982,1 IHA,Interior,3
UNM_0187,,3438 MAIN ST,VANCOUVER,BC,V5V 3N2,CANADA,49.2543315,-123.0999926,3 VCHA,Vancouver Coastal,2
UNM_0188,,"301, 3491 SAANICH RD",VICTORIA,BC,V8X 1W8,CANADA,48.4544132,-123.3730997,4 VIHA,Vancouver Island,3
UNM_0189,,"VINTAGE VIEW MEDICAL, 107, 3500 CARRINGTON RD",WESTBANK,BC,V4T 3C1,CANADA,49.837993,-119.6095438,1 IHA,Interior,4
UNM_0190,,3525 4 AVE W,VANCOUVER,BC,V5R 1N9,CANADA,49.2688325,-123.1822355,3 VCHA,Vancouver Coastal,2
UNM_0191,,"REBALANCE MD, 104, 3551 BLANSHARD ST",VICTORIA,BC,V8Z 0B9,CANADA,48.4556711,-123.3750955,4 VIHA,Vancouver Island,2
UNM_0192,,3591 31ST ST,VERNON,BC,V1T 5J4,CANADA,50.2680782,-119.2719305,1 IHA,Interior,4
UNM_0193,,"390, 3600 LYSANDER LANE",RICHMOND,BC,V7B 1C3,CANADA,49.1895966,-123.1416692,3 VCHA,Vancouver Coastal,5
UNM_0194,,"SUITE 101, 3607 31ST ST",VERNON,BC,V1T 5J4,CANADA,50.2686619,-119.2717309,1 IHA,Interior,2
UNM_0195,,"WESTVIEW MEDICAL, 104, 3670 TOWNLINE RD",ABBOTSFORD,BC,V2T 0H2,CANADA,49.0691735,-122.3589093,2 FHA,Fraser,4
UNM_0196,,"2270, 3700 NO 3",RICHMOND,BC,V6X 3X2,CANADA,49.1863097,-123.1339168,3 VCHA,Vancouver Coastal,2
UNM_0197,,"BCIT STUDENT HEALTH CLINIC, 3700 WILLINGDON AVE, SE16, 127",BURNABY,BC,V5G 3H2,CANADA,49.247296,-123.001139,2 FHA,Fraser,3
UNM_0198,,377 2 AVE E,VANCOUVER,BC,V5T 1B9,CANADA,49.2672098,-123.0965496,3 VCHA,Vancouver Coastal,3
UNM_0199,,"201, 37989 CLEVELAND AVE",SQUAMISH,BC,V8B 0R2,CANADA,49.6983179,-123.1540768,3 VCHA,Vancouver Coastal,2
UNM_0200,,"SUITE 202, 3811 CHATHAM ST",RICHMOND,BC,V7E 2Z4,CANADA,49.1267089,-123.1830756,3 VCHA,Vancouver Coastal,3
UNM_0201,,"STEVESTON MEDICAL GROUP, 204, 3811 CHATHAM ST",RICHMOND,BC,V7E 2Z4,CANADA,49.1267089,-123.1830756,3 VCHA,Vancouver Coastal,7
UNM_0202,,"207, 3825 SUNSET ST",BURNABY,BC,V5G 1T4,CANADA,49.2499871,-123.01893,2 FHA,Fraser,2
UNM_0203,,"203, 3825 SUNSET ST",BURNABY,BC,V5G 1T4,CANADA,49.2499871,-123.01893,2 FHA,Fraser,8
UNM_0204,,207 3930 SHELBOURNE ST,VICTORIA,BC,V8P 5P6,CANADA,48.4672493,-123.3331826,4 VIHA,Vancouver Island,2
UNM_0205,,"106, 3960 QUADRA ST",VICTORIA,BC,V8X 4A3,CANADA,48.4680964,-123.3641552,4 VIHA,Vancouver Island,2
UNM_0206,,"104, 3965 KINGSWAY",BURNABY,BC,V5H 1Y8,CANADA,49.2330893,-123.0167063,2 FHA,Fraser,4
UNM_0207,PO BOX 400,400 TRUMPETER DR,GOLD RIVER,BC,V0P 1G0,CANADA,49.7792895,-126.0519894,4 VIHA,Vancouver Island,2
UNM_0208,,4041 200B ST,LANGLEY,BC,V3A 1P1,CANADA,49.0754355,-122.6681705,2 FHA,Fraser,3
UNM_0209,,4186 DUNBAR ST,VANCOUVER,BC,V6S 2E7,CANADA,49.2492829,-123.1848371,3 VCHA,Vancouver Coastal,4
UNM_0210,,430 5 AVE,KAMLOOPS,BC,V2C 5Y2,CANADA,50.6736931,-120.3297507,1 IHA,Interior,2
UNM_0211,,4313 GALLANT AVE,NORTH VANCOUVER,BC,V7G 2C1,CANADA,49.3265114,-122.9513122,3 VCHA,Vancouver Coastal,3
UNM_0212,,4349 HASTINGS ST E,BURNABY,BC,V5C 2J8,CANADA,49.2812944,-123.0070629,2 FHA,Fraser,4
UNM_0213,,"201, 4380 LORIMER RD",WHISTLER,BC,V0N 1B4,CANADA,50.1198186,-122.9551699,3 VCHA,Vancouver Coastal,4
UNM_0214,,4419 HASTINGS ST,BURNABY,BC,V5C 2K1,CANADA,49.2810825,-123.0050411,2 FHA,Fraser,3
UNM_0215,,"304, 4420 CHATTERTON WAY",VICTORIA,BC,V8X 5J2,CANADA,48.4874856,-123.3831491,4 VIHA,Vancouver Island,6
UNM_0216,,4425 GERTRUDE ST,PORT ALBERNI,BC,V9Y 6J7,CANADA,49.2566482,-124.8087649,4 VIHA,Vancouver Island,2
UNM_0217,,"DR GEORGE S URBAN INC, 4460 CHATTERTON WAY, SUITE 220",VICTORIA,BC,V8X 5J2,CANADA,48.4904288,-123.3843912,4 VIHA,Vancouver Island,5
UNM_0218,,"1612, 4500 KINGSWAY AVE",BURNABY,BC,V5H 2A9,CANADA,49.2291216,-123.0048665,2 FHA,Fraser,2
UNM_0219,,"206, 4515 HARVEST DR",DELTA,BC,V4K 4L1,CANADA,49.0850087,-123.0647032,2 FHA,Fraser,2
UNM_0220,,"105, 4515 HARVEST DR",DELTA,BC,V4K 4L1,CANADA,49.0850087,-123.0647032,2 FHA,Fraser,5
UNM_0221,,4539 MARINE AVE,POWELL RIVER,BC,V8A 2K5,CANADA,49.8387389,-124.5280618,3 VCHA,Vancouver Coastal,3
UNM_0222,,"VILLAGE PARK MEDICAL, 103, 45485 KNIGHT RD",CHILLIWACK,BC,V2R 3G3,CANADA,49.1398362,-121.96582,2 FHA,Fraser,3
UNM_0223,,4556 GERTRUDE ST,PORT ALBERNI,BC,V9Y 6K1,CANADA,49.2578064,-124.8109451,4 VIHA,Vancouver Island,3
UNM_0224,,"101, 45625 HODGINS AVE",CHILLIWACK,BC,V2P 1P2,CANADA,49.167376,-121.9620983,2 FHA,Fraser,4
UNM_0225,,"104, 45744 GAETZ ST",CHILLIWACK,BC,V2R 3P1,CANADA,49.1360223,-121.9578967,2 FHA,Fraser,3
UNM_0226,,"475, 4789 KINGSWAY",BURNABY,BC,V5H 0A3,CANADA,49.2281054,-122.9968324,2 FHA,Fraser,4
UNM_0227,,"NISGA'A VALLEY HEALTH AUTHORITY, 4920 TAIT ST",GITLAXT'AAMIKS,BC,V0J 1A0,CANADA,55.1989799,-129.0733867,5 NHA,Northern,2
UNM_0228,,495 DUNSMUIR ST SUITE A,NANAIMO,BC,V9R 6B9,CANADA,49.1630153,-123.9376363,4 VIHA,Vancouver Island,2
UNM_0229,,495 40 AVE W,VANCOUVER,BC,V5Y 2R5,CANADA,49.2344777,-123.1154982,3 VCHA,Vancouver Coastal,2
UNM_0230,,4955 PROSPECT LAKE RD,VICTORIA,BC,V9E 1J5,CANADA,48.516083,-123.4458552,4 VIHA,Vancouver Island,2
UNM_0231,,498 KINGSWAY,VANCOUVER,BC,V5T 3J9,CANADA,49.2575955,-123.093415,3 VCHA,Vancouver Coastal,2
UNM_0232,,5017 47A AVE,DELTA,BC,V4K 1T9,CANADA,49.0895026,-123.0844849,2 FHA,Fraser,3
UNM_0233,,"FLOOR 22, 2280, 510 WEST GEORGIA ST",VANCOUVER,BC,V6B 0M3,CANADA,49.2811779,-123.1169631,3 VCHA,Vancouver Coastal,2
UNM_0234,,"BX MEDICAL, 204, 5100 ANDERSON WAY",VERNON,BC,V1T 9V2,CANADA,50.2843481,-119.2741751,1 IHA,Interior,2
UNM_0235,,5143 CANOE PASS WAY,DELTA,BC,V4M 0B2,CANADA,49.0422757,-123.0813536,2 FHA,Fraser,2
UNM_0236,,"104, 515 MAIN ST",VANCOUVER,BC,V6A 2V1,CANADA,49.2800436,-123.1001713,3 VCHA,Vancouver Coastal,2
UNM_0237,,"SIMON FRASER UNIVERSITY, VANCOUVER CAMPUS, 300, 515 HASTINGS ST W",VANCOUVER,BC,V6B 5K3,CANADA,49.284199,-123.1120152,3 VCHA,Vancouver Coastal,2
UNM_0238,,"COMMUNITY FIRST HEALTH COOP, 518 LAKE ST, SUITE 203, B",NELSON,BC,V1L 4C6,CANADA,49.4937306,-117.2943118,1 IHA,Interior,2
UNM_0239,,"301, 520 ST PAUL ST",KAMLOOPS,BC,V2C 2J9,CANADA,50.6743061,-120.3286931,1 IHA,Interior,2
UNM_0240,,"CHINATOWN MAIN MEDICAL, 523 MAIN ST",VANCOUVER,BC,V6A 2V1,CANADA,49.2799806,-123.1001752,3 VCHA,Vancouver Coastal,2
UNM_0241,,"202, 525 HIGHWAY 97 S",KELOWNA,BC,V1Z 4C9,CANADA,49.8835169,-119.492294,1 IHA,Interior,2
UNM_0242,PO BOX 20077,525 BROADWAY W,VANCOUVER,BC,V5Z 0C1,CANADA,49.2632871,-123.1161913,3 VCHA,Vancouver Coastal,2
UNM_0243,,5320 VICTORIA DR,VANCOUVER,BC,V5P 3V7,CANADA,49.2367033,-123.065025,3 VCHA,Vancouver Coastal,2
UNM_0244,,536 HERALD ST UNIT 11,VICTORIA,BC,V8W 1S6,CANADA,48.4306217,-123.3679308,4 VIHA,Vancouver Island,2
UNM_0245,,"275, 546 ST PAUL ST",KAMLOOPS,BC,V2C 5T1,CANADA,50.6742308,-120.3282766,1 IHA,Interior,3
UNM_0246,,"101, 5461 12 AVE",DELTA,BC,V4M 2B2,CANADA,49.024931,-123.0724614,2 FHA,Fraser,3
UNM_0247,,"510, 550 BROADWAY W",VANCOUVER,BC,V5Z 0E9,CANADA,49.2629359,-123.1165444,3 VCHA,Vancouver Coastal,2
UNM_0248,,"112, 5501 204 ST",LANGLEY,BC,V3A 5N8,CANADA,49.1026748,-122.6581415,2 FHA,Fraser,7
UNM_0249,,"201, 556 JOSEPHINE ST",NELSON,BC,V1L 1W6,CANADA,49.4919603,-117.2923678,1 IHA,Interior,2
UNM_0250,,5570 CAMBIE ST,VANCOUVER,BC,V5Z 3A2,CANADA,49.2349046,-123.115976,3 VCHA,Vancouver Coastal,4
UNM_0251,,5570 JOYCE ST,VANCOUVER,BC,V5R 4H6,CANADA,49.233155,-123.036404,3 VCHA,Vancouver Coastal,3
UNM_0252,,5571 VICTORIA DR,VANCOUVER,BC,V5P 3W2,CANADA,49.2340339,-123.0659077,3 VCHA,Vancouver Coastal,2
UNM_0253,,5573 VICTORIA DR,VANCOUVER,BC,V5P 3W2,CANADA,49.2340339,-123.0659077,3 VCHA,Vancouver Coastal,2
UNM_0254,,5633 177B ST,SURREY,BC,V3S 4H9,CANADA,49.1047118,-122.7305352,2 FHA,Fraser,2
UNM_0255,,"380, 5655 CAMBIE ST",VANCOUVER,BC,V5Z 3A4,CANADA,49.2340007,-123.1167767,3 VCHA,Vancouver Coastal,2
UNM_0256,,568 MOUNTAINVIEW SQ,KITIMAT,BC,V8C 2N2,CANADA,54.0516466,-128.6491597,5 NHA,Northern,3
UNM_0257,,5715 CANAL RD,PENDER ISLAND,BC,V0N 2M1,CANADA,48.7652864,-123.2669839,4 VIHA,Vancouver Island,3
UNM_0258,,"WEST BAY WELLNESS, 101, 585 16 ST",WEST VANCOUVER,BC,V7V 3R8,CANADA,49.3294771,-123.1593144,3 VCHA,Vancouver Coastal,4
UNM_0259,,"101, 595 COLUMBIA ST W",KAMLOOPS,BC,V2C 1K7,CANADA,50.6723644,-120.3528973,1 IHA,Interior,3
UNM_0260,,6051 GILBERT RD APT 208,RICHMOND,BC,V7C 3V3,CANADA,49.1697558,-123.1483045,3 VCHA,Vancouver Coastal,4
UNM_0261,,"120, 6180 BLUNDELL RD",RICHMOND,BC,V7C 4W7,CANADA,49.1549916,-123.1565148,3 VCHA,Vancouver Coastal,7
UNM_0262,,6239 VICTORIA DR,VANCOUVER,BC,V5P 3X5,CANADA,49.2273093,-123.0660718,3 VCHA,Vancouver Coastal,3
UNM_0263,,"10, 626 MAIN ST",PENTICTON,BC,V2A 5C8,CANADA,49.4937847,-119.5894825,1 IHA,Interior,2
UNM_0264,,"320, 6330 FRASER ST",VANCOUVER,BC,V5W 3A4,CANADA,49.2270471,-123.0903034,3 VCHA,Vancouver Coastal,2
UNM_0265,PO BOX 31003,"6389 120 ST, SUNSHINE VILLAGE",DELTA,BC,V4E 3M9,CANADA,49.1190708,-122.890776,2 FHA,Fraser,2
UNM_0266,,6408 MAIN ST,VANCOUVER,BC,V5W 2V4,CANADA,49.2265118,-123.101195,3 VCHA,Vancouver Coastal,3
UNM_0267,,6430 MAIN ST,VANCOUVER,BC,V5W 2V4,CANADA,49.2263219,-123.1015015,3 VCHA,Vancouver Coastal,3
UNM_0268,,"104, 645 FORT ST",VICTORIA,BC,V8W 1G2,CANADA,48.4244439,-123.366831,4 VIHA,Vancouver Island,6
UNM_0269,,65 RICHMOND ST,NEW WESTMINSTER,BC,V3L 5P5,CANADA,49.2179305,-122.8971282,2 FHA,Fraser,3
UNM_0270,,"360, 650 41ST AVE W",VANCOUVER,BC,V5Z 2M9,CANADA,49.2319917,-123.1191254,3 VCHA,Vancouver Coastal,2
UNM_0271,,6683 VICTORIA DR,VANCOUVER,BC,V5P 3Y2,CANADA,49.2236369,-123.0661803,3 VCHA,Vancouver Coastal,3
UNM_0272,,"COLLEGE OF PHYSICIANS SURGEONS OF BC, 300, 669 HOWE ST",VANCOUVER,BC,V6C 0B4,CANADA,49.2836521,-123.1188846,3 VCHA,Vancouver Coastal,7
UNM_0273,,6704 PALFREY DR W,COLDSTREAM,BC,V1B 1A6,CANADA,50.2137687,-119.2658131,1 IHA,Interior,2
UNM_0274,,"6, 6828 128 ST",SURREY,BC,V3W 4C9,CANADA,49.1269655,-122.8675348,2 FHA,Fraser,2
UNM_0275,,685 NARAMATA RD,PENTICTON,BC,V2A 8T3,CANADA,49.5180856,-119.559945,1 IHA,Interior,2
UNM_0276,,"103, 6935 120 ST",DELTA,BC,V4E 2A8,CANADA,49.129964,-122.8904454,2 FHA,Fraser,2
UNM_0277,,"105, 6935 120 ST",DELTA,BC,V4E 2A8,CANADA,49.1290965,-122.8909829,2 FHA,Fraser,2
UNM_0278,,6935 HARVIE AVE,POWELL RIVER,BC,V8A 5H9,CANADA,49.8487503,-124.5234434,3 VCHA,Vancouver Coastal,4
UNM_0279,,"DR JOHANNES VAN HEERDEN, 694 SEYMOUR ST",KAMLOOPS,BC,V2C 2H2,CANADA,50.6751026,-120.3245161,1 IHA,Interior,2
UNM_0280,,6962 ALBERNI ST,POWELL RIVER,BC,V8A 2C1,CANADA,49.8451713,-124.5221684,3 VCHA,Vancouver Coastal,2
UNM_0281,,"180, 6971 ELMBRIDGE WAY",RICHMOND,BC,V7C 0A5,CANADA,49.1736453,-123.1489023,3 VCHA,Vancouver Coastal,6
UNM_0282,,"FAMILY TREE HEALTH, 7019 ALBERNI ST",POWELL RIVER,BC,V8A 2C2,CANADA,49.8465584,-124.5196487,3 VCHA,Vancouver Coastal,6
UNM_0283,,"101, 7093 KING GEORGE BLVD",SURREY,BC,V3W 5A2,CANADA,49.1310033,-122.8459856,2 FHA,Fraser,2
UNM_0284,,"117, 7130 120 ST",SURREY,BC,V3W 3M8,CANADA,49.1325667,-122.8894631,2 FHA,Fraser,2
UNM_0285,,"103, 7130 120 ST",SURREY,BC,V3W 3M8,CANADA,49.1325667,-122.8894631,2 FHA,Fraser,3
UNM_0286,PO BOX 63008,"HIGHGATE PO, 7155 KINGSWAY",BURNABY,BC,V5E 4J4,CANADA,49.2190296,-122.9562146,2 FHA,Fraser,2
UNM_0287,,"250, 7155 KINGSWAY",BURNABY,BC,V5E 0A6,CANADA,49.2190296,-122.9562146,2 FHA,Fraser,4
UNM_0288,,7170 120 ST,SURREY,BC,V3W 3M8,CANADA,49.133436,-122.8899256,2 FHA,Fraser,2
UNM_0289,,720 BROADWAY W,VANCOUVER,BC,V5Z 1G8,CANADA,49.263242,-123.1203899,3 VCHA,Vancouver Coastal,2
UNM_0290,,"114, 725 CARMI AVE",PENTICTON,BC,V2A 3G8,CANADA,49.4829978,-119.5754598,1 IHA,Interior,3
UNM_0291,,"1111, 7330 137 ST",SURREY,BC,V3W 1A3,CANADA,49.1360162,-122.8423982,2 FHA,Fraser,2
UNM_0292,,"230, 7360 WESTMINSTER HWY",RICHMOND,BC,V6X 1A1,CANADA,49.1698939,-123.141962,3 VCHA,Vancouver Coastal,2
UNM_0293,,"101, 7380 WESTMINSTER HWY",RICHMOND,BC,V6X 1A1,CANADA,49.1698938,-123.1416193,3 VCHA,Vancouver Coastal,2
UNM_0294,,"108, 7445 120 ST",DELTA,BC,V4C 0B3,CANADA,49.1386809,-122.8908904,2 FHA,Fraser,2
UNM_0295,,"510, 750 BROADWAY W",VANCOUVER,BC,V5Z 1H4,CANADA,49.2630118,-123.1210731,3 VCHA,Vancouver Coastal,2
UNM_0296,,"1317, 750 BROADWAY W",VANCOUVER,BC,V5Z 1J3,CANADA,49.2630118,-123.1210731,3 VCHA,Vancouver Coastal,3
UNM_0297,,"1013, 750 BROADWAY W",VANCOUVER,BC,V5Z 1H9,CANADA,49.2630118,-123.1210731,3 VCHA,Vancouver Coastal,3
UNM_0298,,"101, 7784 EAST SAANICH RD",SAANICHTON,BC,V8M 2B3,CANADA,48.5938832,-123.4175769,4 VIHA,Vancouver Island,2
UNM_0299,,"1101, 805 BROADWAY W",VANCOUVER,BC,V5Z 1K1,CANADA,49.2638177,-123.1222458,3 VCHA,Vancouver Coastal,2
UNM_0300,,"245, 809 41ST AVE W",VANCOUVER,BC,V5Z 2N6,CANADA,49.2341301,-123.1243196,3 VCHA,Vancouver Coastal,2
UNM_0301,,"205, 8120 COOK RD",RICHMOND,BC,V6Y 1T9,CANADA,49.1660378,-123.1351664,3 VCHA,Vancouver Coastal,2
UNM_0302,,"120, 8120 COOK RD",RICHMOND,BC,V6Y 1T9,CANADA,49.1660378,-123.1351664,3 VCHA,Vancouver Coastal,4
UNM_0303,,"237, 186, 8120 NO 2",RICHMOND,BC,V7C 5J8,CANADA,49.1539913,-123.1575216,3 VCHA,Vancouver Coastal,2
UNM_0304,,"150A, 8220 LANSDOWNE RD",RICHMOND,BC,V6X 1B9,CANADA,49.1733073,-123.133457,3 VCHA,Vancouver Coastal,3
UNM_0305,,"135, 8291 ACKROYD RD",RICHMOND,BC,V6X 3K5,CANADA,49.1720156,-123.1323556,3 VCHA,Vancouver Coastal,3
UNM_0306,,831 ANDERS RD,WEST KELOWNA,BC,V1Z 1K1,CANADA,49.8600388,-119.5496283,1 IHA,Interior,2
UNM_0307,,"DR KJ SINGH INC, 101, 8338 120 ST",SURREY,BC,V3W 3N4,CANADA,49.1548935,-122.8900669,2 FHA,Fraser,3
UNM_0308,BOX 159,"OYETOLA, 84 BROADWAY ST",NAKUSP,BC,V0G 1R0,CANADA,50.2384139,-117.7981406,1 IHA,Interior,2
UNM_0309,,"110, 8556 120 ST",SURREY,BC,V3W 3N5,CANADA,49.1583175,-122.890071,2 FHA,Fraser,3
UNM_0310,,"102, 8584 GRANVILLE ST",VANCOUVER,BC,V6P 4Z7,CANADA,49.2087878,-123.1401178,3 VCHA,Vancouver Coastal,2
UNM_0311,,"102, 8585 160TH ST",SURREY,BC,V4N 1G4,CANADA,49.1587056,-122.7791789,2 FHA,Fraser,2
UNM_0312,,8630 120 ST,SURREY,BC,V3W 3N6,CANADA,49.1601376,-122.8900726,2 FHA,Fraser,2
UNM_0313,,8685 120 ST,DELTA,BC,V4C 6R4,CANADA,49.1612875,-122.8904771,2 FHA,Fraser,2
UNM_0314,,"313, 877 GOLDSTREAM AVE",VICTORIA,BC,V9B 2X8,CANADA,48.4495587,-123.504632,4 VIHA,Vancouver Island,2
UNM_0315,,"215, 888 8 AVE W",VANCOUVER,BC,V5Z 3Y1,CANADA,49.2640136,-123.1235113,3 VCHA,Vancouver Coastal,7
UNM_0316,,"900 HASTINGS ST W, SUITE 800",VANCOUVER,BC,V6C 1E5,CANADA,49.2864734,-123.1162627,3 VCHA,Vancouver Coastal,5
UNM_0317,,"101, 9006 EDWARD ST",CHILLIWACK,BC,V2P 4E1,CANADA,49.1656569,-121.9636196,2 FHA,Fraser,3
UNM_0318,,"185, 911 YATES ST",VICTORIA,BC,V8V 4Y9,CANADA,48.4250452,-123.3576632,4 VIHA,Vancouver Island,2
UNM_0319,,9146 MARY ST,CHILLIWACK,BC,V2P 4J1,CANADA,49.1681442,-121.9599871,2 FHA,Fraser,5
UNM_0320,,9181 MAIN ST UNIT 106,CHILLIWACK,BC,V2P 4M9,CANADA,49.1691017,-121.9578732,2 FHA,Fraser,2
UNM_0321,,921 CANADA AVE,DUNCAN,BC,V9L 1V2,CANADA,48.7842635,-123.7090808,4 VIHA,Vancouver Island,2
UNM_0322,,"340, 943 BROADWAY W",VANCOUVER,BC,V5Z 4E1,CANADA,49.2636765,-123.1250571,3 VCHA,Vancouver Coastal,2
UNM_0323,,"620, 943 BROADWAY W",VANCOUVER,BC,V5Z 4E1,CANADA,49.2636765,-123.1250571,3 VCHA,Vancouver Coastal,2
UNM_0324,,"SUITE 750, 943 W BROADWAY",VANCOUVER,BC,V5Z 4E1,CANADA,49.2636765,-123.1250571,3 VCHA,Vancouver Coastal,2
UNM_0325,,"260, 9600 CAMERON ST",BURNABY,BC,V3J 7N3,CANADA,49.2526712,-122.8981429,2 FHA,Fraser,2
UNM_0326,,969 KANGAROO RD,VICTORIA,BC,V9C 4E1,CANADA,48.3794742,-123.5619288,4 VIHA,Vancouver Island,2
UNM_0327,,210 9764 FIFTH ST,SIDNEY,BC,V8L 2X2,CANADA,48.6480936,-123.4010325,4 VIHA,Vancouver Island,2
UNM_0328,,"101, 9845 RESTHAVEN DR",SIDNEY,BC,V8L 3E7,CANADA,48.6499356,-123.4018932,4 VIHA,Vancouver Island,2
UNM_0329,,"1, 9966 POLLARD RD",WINFIELD,BC,V4V 1Z4,CANADA,50.0262429,-119.4060695,1 IHA,Interior,2
UNM_0330,BOX 1149,,FORT ST JAMES,BC,V0J 1P0,CANADA,,,5 NHA,Northern,2
UNM_0331,PO BOX 23122,PLAZA 33,KELOWNA,BC,V1X 7K7,CANADA,49.8587963,-119.2535998,1 IHA,Interior,3
UNM_0332,PO BOX 1391,,VERNON,BC,V1T 6N7,CANADA,,,1 IHA,Interior,2
UNM_0333,PO BOX 159,,NAKUSP,BC,V0G 1R0,CANADA,,,1 IHA,Interior,2
